club_id,category,team_name,team_id
2553,C.T. INFANTIL MASCULÍ PROMOCIÓ,BASKET ESPLUGUES NEGRE,70300
2553,C.T. INFANTIL MASCULÍ PROMOCIÓ,BASKET ESPLUGUES VERMELL,73701
2553,C.T. PRE-INFANTIL MASCULÍ,BASKET ESPLUGUES,73699
2553,C.T. MINI MASCULÍ,BASKET ESPLUGUES NEGRE,73743
2553,C.T. MINI MASCULÍ 1R. ANY,BASKET ESPLUGUES VERMELL,73740
2553,C.T. PRE-MINI MASCULÍ,BASKET ESPLUGUES,73744
2553,C.T. INFANTIL FEMENÍ PROMOCIÓ,BASKET ESPLUGUES,70303
2553,C.T. INFANTIL FEMENÍ PROMOCIÓ,BASKET ESPLUGUES VERMELL,73937
2553,C.T. MINI FEMENÍ,BASKET ESPLUGUES NEGRE,73742
2553,C.T. MINI FEMENÍ 1R. ANY,BASKET ESPLUGUES VERMELL,73741
2523,1A. TERRITORIAL SÈNIOR MASCULÍ,EUROPEAN INT. SCHOOL OF BARCELONA,70584
2523,C.C. SOTS-25 MASCULÍ NIVELL A,EUROPEAN INT. SCHOOL OF BARCELONA,70585
2523,C.T. SOTS-20 MASCULÍ NIVELL B,EUROPEAN INT. SCHOOL OF BARCELONA,72025
2523,C.T. CADET MASCULÍ PROMOCIÓ,EUROPEAN INT. SCHOOL OF BARCELONA,72026
2523,C.T. INFANTIL MASCULÍ PROMOCIÓ,EUROPEAN INT. SCHOOL OF BARCELONA,72031
2523,C.T. MINI MASCULÍ,EUROPEAN INT. SCHOOL OF BARCELONA MIXTE,72068
2523,C.T. JÚNIOR FEMENÍ PROMOCIÓ,EUROPEAN INT. SCHOOL OF BARCELONA,72028
2523,C. T. U15 - CADET FEMENÍ PROMOCIÓ 1R. ANY BCN,EUROPEAN INT. SCHOOL OF BARCELONA,72027
2523,C.T. INFANTIL FEMENÍ PROMOCIÓ,EUROPEAN INT. SCHOOL OF BARCELONA,72029
2523,C.T. MINI FEMENÍ,EUROPEAN INT. SCHOOL OF BARCELONA,72030
3383,C.C. SOTS-25 MASCULÍ NIVELL A,U25 FARLAWSPORTS,73779
3383,C.T. PRE-INFANTIL FEMENÍ,U13 ANGELS TEAM,73780
326,C.C. SEGONA CATEGORIA MASCULINA,C.B. FARNERS,70591
326,C.C. SOTS-25 MASCULÍ NIVELL A,C.B. FARNERS A,70593
326,C.C. SOTS-25 MASCULÍ NIVELL A,C.B. FARNERS B,70598
326,C.C. JÚNIOR MASCULÍ NIVELL A,C.B. FARNERS A,70601
326,C.C. JÚNIOR MASCULÍ NIVELL B,C.B. FARNERS B,70603
326,C.T. CADET MASCULÍ PROMOCIÓ,C.B. FARNERS,70588
326,C.T. INFANTIL MASCULÍ PROMOCIÓ,C.B. FARNERS,70599
326,C.T. MINI MASCULÍ,C.B. FARNERS,70596
326,C.T. PRE-MINI MASCULÍ,C.B. FARNERS A,70594
326,C.T. PRE-MINI MASCULÍ,C.B. FARNERS B,70587
326,C.C. SOTS-25 FEMENÍ,C.B. FARNERS,70597
326,C.T. JÚNIOR FEMENÍ PROMOCIÓ,C.B. FARNERS,70600
326,C.T. CADET FEMENÍ PROMOCIÓ,C.B. FARNERS,70602
326,C.T. INFANTIL FEMENÍ PROMOCIÓ,C.B. FARNERS,70589
326,C.T. PRE-INFANTIL FEMENÍ,C.B. FARNERS,70595
326,C.T. MINI FEMENÍ,C.B. FARNERS,70592
326,C.T. PRE-MINI FEMENÍ,C.B. FARNERS,70590
326,PRE-MINI MIXTE (ESCOLA),C.B. FARNERS 2,74100
326,PRE-MINI MIXTE (ESCOLA),C.B. FARNERS 1,74102
326,DESPENJA LES BOTES GIRONA,C.B. FARNERS,74099
326,DESPENJA LES BOTES GIRONA,C.B. FARNERS,74101
2899,1A. TERRITORIAL SÈNIOR MASCULÍ,UE SANT ANDREU A,69167
2899,3A. TERRITORIAL SÈNIOR MASCULÍ,UE SANT ANDREU B,69164
2899,C.C. JÚNIOR MASCULÍ NIVELL B,UE SANT ANDREU VERMELL,69173
2899,C.T. JÚNIOR MASCULÍ PROMOCIÓ,UE SANT ANDREU GROC,69170
2899,C.T. CADET MASCULÍ PROMOCIÓ,UE SANT ANDREU GROC,69161
2899,C.T. CADET MASCULÍ PROMOCIÓ,UE SANT ANDREU VERMELL,69169
2899,C.T. INFANTIL MASCULÍ PROMOCIÓ,UE SANT ANDREU GROC,71826
2899,C.T. PRE-INFANTIL MASCULÍ,UE SANT ANDREU VERMELL,69163
2899,C.T. PRE-INFANTIL MASCULÍ,UE SANT ANDREU GROC,69160
2899,C.T. MINI MASCULÍ,UE SANT ANDREU VERMELL,69165
2899,C.T. PRE-MINI MASCULÍ,UE SANT ANDREU VERMELL,69162
2899,C.T. PRE-MINI MASCULÍ,UE SANT ANDREU GROC,69175
2899,C.T. PRE-MINI MASCULÍ 1R. ANY,UE SANT ANDREU QUADRIBARRAT,69177
2899,2A. TERRITORIAL SÈNIOR FEMENÍ,UE SANT ANDREU A,69166
2899,C.T. JÚNIOR FEMENÍ PROMOCIÓ,UE SANT ANDREU GROC,69174
2899,C.T. CADET FEMENÍ PROMOCIÓ,UE SANT ANDREU GROC,71997
2899,C.T. PRE-INFANTIL FEMENÍ,UE SANT ANDREU GROC,69172
2899,C.T. MINI FEMENÍ,UE SANT ANDREU VERMELL,69168
2899,C.T. MINI FEMENÍ 1R. ANY,UE SANT ANDREU GROC,69176
2899,C.T. PRE-MINI FEMENÍ 1R. ANY,UE SANT ANDREU GROC,69171
2899,ESCOBOL (COMPETICIÓ),UE SANT ANDREU MIXTE,74290
328,C.C. SOTS-25 MASCULÍ NIVELL A,BC FONTAJAU IN2IN,71973
328,C.C. JÚNIOR MASCULÍ NIVELL A,BC FONTAJAU IN2IN GROC,71985
328,C.T. CADET MASCULÍ PROMOCIÓ,BC FONTAJAU IN2IN BLAU,71984
328,C.T. CADET MASCULÍ PROMOCIÓ,BC FONTAJAU IN2IN  VERMELL,71977
328,C.T. CADET MASCULÍ PROMOCIÓ,BC FONTAJAU IN2IN GROC,71983
328,C.T. PRE-INFANTIL MASCULÍ,BC FONTAJAU IN2IN,71971
328,C.T. MINI MASCULÍ,BC FONTAJAU IN2IN BLAU,71975
328,C.T. MINI MASCULÍ,BC FONTAJAU IN2IN GROC,71981
328,C.T. PRE-MINI MASCULÍ,BC FONTAJAU IN2IN GROC,71972
328,C.T. PRE-MINI MASCULÍ,BC FONTAJAU IN2IN BLAU,71982
328,C.C. PRIMERA CATEGORIA FEMENINA,BC FONTAJAU IN2IN,70370
328,C.C. SOTS-25 FEMENÍ,BC FONTAJAU IN2IN,71979
328,C.T. JÚNIOR FEMENÍ PROMOCIÓ,BC FONTAJAU IN2IN,71980
328,C.T. CADET FEMENÍ PROMOCIÓ,BC FONTAJAU IN2IN,71986
328,C.T. PRE-INFANTIL FEMENÍ,BC FONTAJAU IN2IN,71987
328,C.T. MINI FEMENÍ,BC FONTAJAU IN2IN GROC,71978
328,C.T. MINI FEMENÍ,BC FONTAJAU IN2IN BLAU,71976
328,C.T. PRE-MINI FEMENÍ,BC FONTAJAU IN2IN,71974
328,PRE-MINI MIXTE (ESCOLA),BC FONTAJAU IN2IN BLAU,72594
328,PRE-MINI MIXTE (ESCOLA),BC FONTAJAU IN2IN GROC,72595
2567,2A. TERRITORIAL SÈNIOR MASCULÍ,C.B. FONTCOBERTA,71658
2567,C.T. MINI MASCULÍ,C.B. FONTCOBERTA,73089
2567,C.T. PRE-MINI MASCULÍ,C.B. FONTCOBERTA,73087
2567,C.C. SOTS-25 FEMENÍ,C.B. FONTCOBERTA,71656
2567,C.T. PRE-INFANTIL FEMENÍ,C.B. FONTCOBERTA,73088
2567,PRE-MINI MIXTE (ESCOLA),C.B. FONTCOBERTA,74439
2735,LIGA ACB,HIOPOS LLEIDA,68334
2735,LIGA FEMENINA DE BALONCESTO 2,ROBLES FORÇA LLEIDA,71741
2735,C.C. PRIMERA CATEGORIA MASCULINA,NAYOX FORÇA LLEIDA,70972
2735,C.C. JÚNIOR MASCULÍ PREFERENT,NAYOX FORÇA LLEIDA A,68857
2735,C.C. JÚNIOR MASCULÍ 1R. ANY,NAYOX FORÇA LLEIDA B,70966
2735,C.C. CADET MASCULÍ PREFERENT,NAYOX FORÇA LLEIDA A,68858
2735,C.C. CADET MASCULÍ INTERTERRITORIAL,NAYOX FORÇA LLEIDA C,70964
2735,C.C. CADET MASCULÍ 1R. ANY,NAYOX FORÇA LLEIDA B,70965
2735,C.C. INFANTIL MASCULÍ PREFERENT,NAYOX FORÇA LLEIDA A,70973
2735,C.C. INFANTIL MASCULÍ INTERTERRITORIAL,NAYOX FORÇA LLEIDA C,70971
2735,C.C. INFANTIL MASCULÍ 1R ANY,NAYOX FORÇA LLEIDA B,70974
2735,C.T. INFANTIL MASCULÍ PROMOCIÓ,NAYOX FORÇA LLEIDA D,72610
2735,C.T. MINI MASCULÍ,NAYOX FORÇA LLEIDA C,72172
2735,C.T. MINI MASCULÍ,NAYOX FORÇA LLEIDA A,72282
2735,C.T. MINI MASCULÍ,NAYOX FORÇA LLEIDA B,72174
2735,C.T. PRE-MINI MASCULÍ,NAYOX FORÇA LLEIDA C,72173
2735,C.T. PRE-MINI MASCULÍ,NAYOX FORÇA LLEIDA B,72175
2735,C.T. PRE-MINI MASCULÍ,NAYOX FORÇA LLEIDA A,72179
2735,C.C. PRIMERA CATEGORIA FEMENINA,HERRERUELA FORÇA LLEIDA B,71375
2735,C.C. JÚNIOR FEMENÍ INTERTERRITORIAL,NAYOX FORÇA LLEIDA A,70970
2735,C.C. JÚNIOR FEM. NIVELL A,NAYOX FORÇA LLEIDA B,72180
2735,C.C. CADET FEMENÍ INTERTERRITORIAL,NAYOX FORÇA LLEIDA A,70969
2735,C.C. CADET FEMENí 1R. ANY,NAYOX FORÇA LLEIDA B,70967
2735,C.T. CADET FEMENÍ PROMOCIÓ,NAYOX FORÇA LLEIDA C,72178
2735,C.C. INFANTIL FEMENÍ INTERTERRITORIAL,NAYOX FORÇA LLEIDA A,70968
2735,C.T. INFANTIL FEMENÍ PROMOCIÓ,NAYOX FORÇA LLEIDA B,72177
2735,C.T. PRE-INFANTIL FEMENÍ,NAYOX FORÇA LLEIDA C,72176
2735,C.T. MINI FEMENÍ,NAYOX FORÇA LLEIDA A,72217
2735,C.T. MINI FEMENÍ,NAYOX FORÇA LLEIDA B,72313
2735,C.T. PRE-MINI FEMENÍ,NAYOX FORÇA LLEIDA A,72216
2735,PRE-MINI MIXTE E (COMPETICIO).,NAYOX FORÇA LLEIDA,74187
2735,PRE-MINI MIXTE E (COMPETICIO).,BABIES FORÇA LLEIDA,74204
2735,PRE-MINI MIXTE E (COMPETICIO).,NAYOX FORÇA LLEIDA,74292
358,C.T. INFANTIL MASCULÍ PROMOCIÓ,A.E.FORNELLS,71663
358,C.T. PRE-MINI MASCULÍ,A.E.FORNELLS,71660
358,1A. TERRITORIAL SÈNIOR FEMENÍ,AE FORNELLS,71609
358,C.C. SOTS-25 FEMENÍ,A.E.FORNELLS,71662
358,C.T. INFANTIL FEMENÍ PROMOCIÓ,A.E.FORNELLS,71661
281,3A. TERRITORIAL SÈNIOR MASCULÍ,FREDERIC MISTRAL,72368
281,C.C. SOTS-20 MASCULÍ NIVELL A-2,FREDERIC MISTRAL A,72371
281,C.T. SOTS-20 MASCULÍ NIVELL B,FREDERIC MISTRAL B,72373
281,C.C. JÚNIOR MASCULÍ NIVELL B,FREDERIC MISTRAL A,72375
281,C.T. JÚNIOR MASCULÍ PROMOCIÓ,FREDERIC MISTRAL B,72370
281,C.T. CADET MASCULÍ PROMOCIÓ,RAMON FUSTER,73619
281,C.T. INFANTIL MASCULÍ PROMOCIÓ,FREDERIC MISTRAL,69386
281,C.T. PRE-INFANTIL MASCULÍ,FREDERIC MISTRAL,72369
281,C.C. SOTS-25 FEMENÍ,FREDERIC MISTRAL,72372
281,C.T. CADET FEMENÍ PROMOCIÓ,FREDERIC MISTRAL,72366
281,C.T. INFANTIL FEMENÍ PROMOCIÓ,FREDERIC MISTRAL A,72367
281,C.T. INFANTIL FEMENÍ PROMOCIÓ,FREDERIC MISTRAL B,72374
143,3A. TERRITORIAL SÈNIOR MASCULÍ,A.D.E. FUSTER CATGAS,72296
143,C.T. SOTS-25 MASCULÍ NIVELL B,A.D.E. FUSTER CATGAS,72299
143,C.C. JÚNIOR MASCULÍ NIVELL B,A.D.E. FUSTER CATGAS,72295
143,C.T. INFANTIL MASCULÍ PROMOCIÓ,A.D.E. FUSTER CATGAS,72298
143,C.T. MINI MASCULÍ,A.D.E. FUSTER CATGAS,72294
143,C.T. PRE-MINI MASCULÍ,A.D.E. FUSTER CATGAS,72297
142,C.C. SEGONA CATEGORIA MASCULINA,CB LA GARRIGA A,69689
142,1A. TERRITORIAL SÈNIOR MASCULÍ,CB LA GARRIGA B,69687
142,C.T. SOTS-20 MASCULÍ NIVELL B,CB LA GARRIGA,69688
142,C.C. JÚNIOR MASCULÍ NIVELL B,CB LA GARRIGA MASCULÍ 2008,73218
142,C.T. CADET MASCULÍ PROMOCIÓ,CB LA GARRIGA MASCULÍ 2010,73208
142,C.T. INFANTIL MASCULÍ PROMOCIÓ,CB LA GARRIGA MASCULÍ 2011,73217
142,C.T. PRE-INFANTIL MASCULÍ,CB LA GARRIGA MASCULÍ 2012,73211
142,C.T. MINI MASCULÍ,CB LA GARRIGA MASCULÍ 2013,73213
142,C.T. MINI MASCULÍ,CB LA GARRIGA MIXTE 2013-2014,73215
142,C.T. PRE-MINI MASCULÍ,CB LA GARRIGA 2015,73214
142,C.T. PRE-MINI MASCULÍ 1R. ANY,CB LA GARRIGA MIXTE 2016,73210
142,2A. TERRITORIAL SÈNIOR FEMENÍ,CB LA GARRIGA,69691
142,C.T. SOTS-20 FEMENÍ NIVELL A,CB LA GARRIGA,69690
142,C.T. JÚNIOR FEMENÍ PROMOCIÓ,CB LA GARRIGA FEMENÍ 2007-2008,73209
142,C.T. CADET FEMENÍ PROMOCIÓ,CB LA GARRIGA  FEMENÍ 2009,73216
142,C.T. CADET FEMENÍ PROMOCIÓ,CB LA GARRIGA  FEMENÍ 2010,73219
142,C.T. PRE-INFANTIL FEMENÍ,CB LA GARRIGA FEMENÍ 2012,73212
36,C.C. PRIMERA CATEGORIA MASCULINA,U.E. GAUDI-FORUS SARDENYA A,70218
36,C.C. SEGONA CATEGORIA MASCULINA,U.E. GAUDI-FORUS SARDENYA B,70208
36,3A. TERRITORIAL SÈNIOR MASCULÍ,U.E. GAUDI-FORUS SARDENYA C,70211
36,3A. TERRITORIAL SÈNIOR MASCULÍ,U.E. GAUDI-FORUS SARDENYA D,70219
36,C.C. SOTS-25 MASCULÍ NIVELL A,U.E. GAUDI-FORUS SARDENYA,70214
36,C.C. U20 - SOTS-20 MASCULÍ PREFERENT,U.E. GAUDI-FORUS SARDENYA,70216
36,C.C. JÚNIOR MASCULÍ INTERTERRITORIAL,U.E. GAUDI-FORUS SARDENYA A,70213
36,C.C. JÚNIOR MASCULÍ NIVELL A,U.E. GAUDI-FORUS SARDENYA B,70210
36,C.C. JÚNIOR MASCULÍ NIVELL B,U.E. GAUDI-FORUS SARDENYA BLANC,70226
36,C.T. JÚNIOR MASCULÍ PROMOCIÓ,U.E. GAUDI-FORUS SARDENYA LILA,70224
36,C. T. U17 - JUNIOR MASCULÍ 1R. ANY BCN,U.E. GAUDI-FORUS SARDENYA 08,70228
36,C.C. CADET MASCULÍ INTERTERRITORIAL,U.E. GAUDI-FORUS SARDENYA A,70221
36,C.T. CADET MASCULÍ PROMOCIÓ,U.E. GAUDI-FORUS SARDENYA LILA,70227
36,C. T.. U15 - CADET MASCULÍ PROMOCIÓ 1R. ANY BCN,U.E. GAUDI-FORUS SARDENYA B,70215
36,C.T. INFANTIL MASCULÍ PROMOCIÓ,U.E. GAUDI-FORUS SARDENYA B,70220
36,C.T. INFANTIL MASCULÍ PROMOCIÓ,U.E. GAUDI-LAN TECHNOLOGY A,70223
36,C.T. PRE-INFANTIL MASCULÍ,U.E. GAUDI-FORUS SARDENYA,70225
36,C.T. MINI MASCULÍ,U.E. GAUDI-FORUS SARDENYA LILA,70231
36,C.T. MINI MASCULÍ,U.E. GAUDI-FORUS SARDENYA A,70209
36,C.T. MINI MASCULÍ,U.E. GAUDI-FORUS SARDENYA BLANC,70222
36,C.T. MINI MASCULÍ 1R. ANY,U.E. GAUDI-FORUS SARDENYA B,70212
36,C.T. PRE-MINI MASCULÍ,U.E. GAUDI-FORUS SARDENYA A,70229
36,C.T. PRE-MINI MASCULÍ 1R. ANY,U.E. GAUDI-FORUS SARDENYA B,70230
36,C.T. MINI FEMENÍ 1R. ANY,U.E. GAUDI-FORUS SARDENYA,70217
36,INFANTIL MIXTE (ESCOLA).,U.E. GAUDI,73795
23,C.C. SEGONA CATEGORIA MASCULINA,CB GAVÀ 1,70550
23,3A. TERRITORIAL SÈNIOR MASCULÍ,CB GAVÀ 2,71409
23,C.C. SOTS-20 MASCULÍ NIVELL A-1,CB GAVÀ,71408
23,C.C. JÚNIOR MASCULÍ NIVELL B,CB GAVÀ 1,71407
23,C.C. JÚNIOR MASCULÍ NIVELL B,CB GAVÀ 2,71410
23,C.T. CADET MASCULÍ PROMOCIÓ,CB GAVÀ 10,71411
23,C.T. CADET MASCULÍ PROMOCIÓ,CB GAVÀ 09,71412
23,C.T. INFANTIL MASCULÍ PROMOCIÓ,CB GAVÀ 11,71606
23,C.T. PRE-INFANTIL MASCULÍ,CB GAVÀ 12,71608
23,C.T. MINI MASCULÍ,CB GAVÀ 13 BLAU,71607
23,C.T. MINI MASCULÍ,CB GAVÀ 13 VERMELL,72081
23,C.T. MINI MASCULÍ 1R. ANY,CB GAVÀ 14 BLAU,72087
23,C.T. PRE-MINI MASCULÍ,CB GAVÀ 15,72085
23,C.T. PRE-MINI MASCULÍ 1R. ANY,CB GAVÀ 16 BLAU,72080
23,2A. TERRITORIAL SÈNIOR FEMENÍ,CB GAVÀ 1,71478
23,C.C. SOTS-25 FEMENÍ,CB GAVÀ 2,71481
23,C.T. JÚNIOR FEMENÍ PROMOCIÓ,CB GAVÀ,71480
23,C.T. CADET FEMENÍ PROMOCIÓ,CB GAVÀ,71479
23,C.T. INFANTIL FEMENÍ PROMOCIÓ,CB GAVÀ BLAU,72083
23,C.T. INFANTIL FEMENÍ PROMOCIÓ,CB GAVÀ VERMELL,72086
23,C.T. MINI FEMENÍ,CB GAVÀ VERMELL,72084
23,C.T. MINI FEMENÍ,CB GAVÀ 13,72082
23,C.T. PRE-MINI FEMENÍ,CB GAVÀ 15,73936
23,PRE-MINI MIXTE (ESCOLA),CB GAVÀ-BABYS 19-20,74390
23,ESCOBOL (COMPETICIÓ),CB GAVÀ 17-18 VERMELL,74391
23,ESCOBOL (COMPETICIÓ),CB GAVÀ 18-BLANC,74392
23,ESCOBOL (COMPETICIÓ),CB GAVÀ 17-BLAU,74393
344,LIGA FEMENINA DE BALONCESTO 2,GEIEG PACISA,71644
344,COPA CATALUNYA FEMENINA,GEIEG VEDRUNA OTIS,69384
344,C.C. SEGONA CATEGORIA FEMENINA,GEIEG VEDRUNA CATALUNYA TELECOM,69381
344,C.C. JÚNIOR FEMENÍ INTERTERRITORIAL,GEIEG VEDRUNA CATALUNYA TELECOM,69385
344,C.T. CADET FEMENÍ PROMOCIÓ,GEIEG VEDRUNA,69383
344,C.T. MINI FEMENÍ,GEIEG LES ALZINES,69382
344,PRE-MINI MIXTE E (COMPETICIO).,GEIEG LES ALZINES,74145
86,C.C. SEGONA CATEGORIA MASCULINA,C.E GELIDA,69224
86,C.C. U20 - SOTS-20 MASCULÍ PREFERENT,C.E GELIDA,69223
86,C.C. JÚNIOR MASCULÍ NIVELL B,C.E GELIDA,73538
86,C.T. CADET MASCULÍ PROMOCIÓ,C.E GELIDA,73733
86,C.T. MINI MASCULÍ,C.E GELIDA NEGRE,73735
86,C.T. MINI MASCULÍ,C.E GELIDA VERD,73737
86,C.T. PRE-MINI MASCULÍ,C.E GELIDA,73736
86,C.T. SOTS-20 FEMENÍ NIVELL B,C.E GELIDA,73537
86,C.T. INFANTIL FEMENÍ PROMOCIÓ,C.E. GELIDA,74016
86,ESCOBOL,C.E GELIDA,74526
3513,LIGA ACB,BÀSQUET GIRONA,68331
3513,C.C. JÚNIOR MASCULÍ PREFERENT,BÀSQUET GIRONA U18,69494
3513,C.C. JÚNIOR MASCULÍ INTERTERRITORIAL,BÀSQUET GIRONA U18 VERMELL,69493
3513,C.C. JÚNIOR MASCULÍ 1R. ANY,BÀSQUET GIRONA U17,69495
3513,C.C. CADET MASCULÍ PREFERENT,BÀSQUET GIRONA U16,69488
3513,C.C. CADET MASCULÍ INTERTERRITORIAL,BÀSQUET GIRONA U16 VERMELL,69496
3513,C.C. CADET MASCULÍ 1R. ANY,BÀSQUET GIRONA U15,69489
3513,C.C. INFANTIL MASCULÍ PREFERENT,BÀSQUET GIRONA U14,69491
3513,C.C. INFANTIL MASCULÍ INTERTERRITORIAL,BÀSQUET GIRONA U14 VERMELL,69490
3513,C.C. INFANTIL MASCULÍ 1R ANY,BÀSQUET GIRONA U13,69492
3513,C.T. INFANTIL MASCULÍ PROMOCIÓ,BASQUET GIRONA U13 BLANC,72495
3513,C.T. MINI MASCULÍ,BÀSQUET GIRONA U11 VERMELL,72392
3513,C.T. MINI MASCULÍ,BÀSQUET GIRONA U12 BLANC,72393
3513,C.T. MINI MASCULÍ,BÀSQUET GIRONA U12 VERMELL,72394
3513,C.T. PRE-MINI MASCULÍ,BÀSQUET GIRONA U10 BLANC,72390
3513,C.T. PRE-MINI MASCULÍ,BÀSQUET GIRONA U10 VERMELL,72391
3513,C.T. PRE-MINI MASCULÍ 1R. ANY,BÀSQUET GIRONA U9 VERMELL,72496
3513,C.T. PRE-MINI MASCULÍ 1R. ANY,BÀSQUET GIRONA U9 BLANC,73046
3513,ESCOBOL,ESCOLETA BÀSQUET GIRONA,74545
3513,ESPORT ADAPTAT,BASQUET GIRONA BCR,74542
2515,1A. TERRITORIAL SÈNIOR MASCULÍ,GRAMENET BC,70870
2515,C.C. SOTS-25 MASCULÍ NIVELL A,GRAMENET BC 'B',70869
2515,C.C. JÚNIOR MASCULÍ NIVELL A,GRAMENET BC BLAU,72046
2515,C.C. JÚNIOR MASCULÍ NIVELL A,GRAMENET BC TARONJA,71428
2515,C.T. CADET MASCULÍ PROMOCIÓ,GRAMENET BC TARONJA,71300
2515,C.T. CADET MASCULÍ PROMOCIÓ,GRAMENET BC BLAU,71429
2515,C.T. INFANTIL MASCULÍ PROMOCIÓ,GRAMENET BC,71426
2515,C.T. PRE-INFANTIL MASCULÍ,GRAMENET BC,71425
2515,C.T. MINI MASCULÍ,GRAMENET BC,71437
2515,C.T. MINI MASCULÍ 1R. ANY,GRAMENET BC,71436
2515,C.T. PRE-MINI MASCULÍ,GRAMENET BC,71441
2515,C.T. PRE-MINI MASCULÍ 1R. ANY,GRAMENET BC,71435
2515,C.C. SEGONA CATEGORIA FEMENINA,GRAMENET BC,70871
2515,C.T. SOTS-20 FEMENÍ NIVELL A,GRAMENET BC,71430
2515,C.C. JÚNIOR FEM. NIVELL A,GRAMENET BC,71431
2515,C.T. CADET FEMENÍ PROMOCIÓ,GRAMENET BC TARONJA,71434
2515,C.T. CADET FEMENÍ PROMOCIÓ,GRAMENET BC BLAU,71427
2515,C.T. INFANTIL FEMENÍ PROMOCIÓ,GRAMENET BC,71438
2515,C.T. PRE-INFANTIL FEMENÍ,GRAMENET BC,71433
2515,C.T. MINI FEMENÍ,GRAMENET BC,71440
2515,C.T. MINI FEMENÍ 1R. ANY,GRAMENET BC,71432
2515,C.T. PRE-MINI FEMENÍ,GRAMENET BC,71439
1,TERCERA FEB,CB GRANOLLERS 1,68810
1,COPA CATALUNYA MASCULINA,CB GRANOLLERS 2,68811
1,C.C. SEGONA CATEGORIA MASCULINA,CB GRANOLLERS 3,68815
1,C.C. SOTS-20 MASCULÍ NIVELL A-1,CB GRANOLLERS,68812
1,C.C. JÚNIOR MASCULÍ INTERTERRITORIAL,CB GRANOLLERS 1,68823
1,C.C. JÚNIOR MASCULÍ 1R. ANY,CB GRANOLLERS 2,68816
1,C.C. JÚNIOR MASCULÍ NIVELL A,CB GRANOLLERS 3,68822
1,C.C. CADET MASCULÍ PREFERENT,CB GRANOLLERS 1,68808
1,C.C. CADET MASCULÍ INTERTERRITORIAL,CB GRANOLLERS 2,68818
1,C.C. CADET MASCULÍ 1R. ANY,CB GRANOLLERS 3,68820
1,C.T. CADET MASCULÍ PROMOCIÓ,CB GRANOLLERS 5,71446
1,C.T. CADET MASCULÍ PROMOCIÓ,CB GRANOLLERS 4,71445
1,C.C. INFANTIL MASCULÍ PREFERENT,CB GRANOLLERS 1,68817
1,C.C. INFANTIL MASCULÍ INTERTERRITORIAL,CB GRANOLLERS 2,68807
1,C.C. INFANTIL MASCULÍ 1R ANY,CB GRANOLLERS 3,68814
1,C.T. MINI MASCULÍ,CB GRANOLLERS 1,71444
1,C.T. MINI MASCULÍ,CB GRANOLLERS 4,73949
1,C.T. MINI MASCULÍ,CB GRANOLLERS 2,71443
1,C.T. MINI MASCULÍ 1R. ANY,CB GRANOLLERS 3,71539
1,C.T. PRE-MINI MASCULÍ,CB GRANOLLERS 1,71536
1,C.T. PRE-MINI MASCULÍ,CB GRANOLLERS 3,73951
1,C.T. PRE-MINI MASCULÍ 1R. ANY,CB GRANOLLERS 2,71537
1,COPA CATALUNYA FEMENINA,CB GRANOLLERS 1,68813
1,C.C. SEGONA CATEGORIA FEMENINA,CB GRANOLLERS 2,68809
1,C.T. SOTS-20 FEMENÍ NIVELL B,CB GRANOLLERS,71883
1,C.C. JÚNIOR FEM. NIVELL A,CB GRANOLLERS 2,70963
1,C.T. JÚNIOR FEMENÍ PROMOCIÓ,CB GRANOLLERS 1,71442
1,C.T. CADET FEMENÍ PROMOCIÓ,CB GRANOLLERS 1,71538
1,C. T. U15 - CADET FEMENÍ PROMOCIÓ 1R. ANY BCN,CB GRANOLLERS 2,70962
1,C.C INFANTIL FEMENÍ PREFERENT,CB GRANOLLERS 1,68821
1,C.C. INFANTIL FEMENÍ 1R ANY,CB GRANOLLERS 3,68806
1,C.T. INFANTIL FEMENÍ PROMOCIÓ,CB GRANOLLERS 2,68819
1,C.T. PRE-INFANTIL FEMENÍ,CB GRANOLLERS,71540
1,C.T. MINI FEMENÍ 1R. ANY,CB GRANOLLERS 1,71882
1,C.T. PRE-MINI FEMENÍ,CB GRANOLLERS 1,72069
1,PRE-MINI MIXTE E (COMPETICIO).,CB GRANOLLERS 1,74152
1,PRE-MINI MIXTE E (COMPETICIO).,CB GRANOLLERS 2,74153
1,ESPORT ADAPTAT,CB GRANOLLERS,74560
319,C.C. JÚNIOR MASCULÍ NIVELL B,CB GRIFEU U18,73078
319,C.T. PRE-INFANTIL MASCULÍ,CB GRIFEU U13,73056
319,C.T. MINI MASCULÍ,CB GRIFEU U12,73057
319,C.T. PRE-MINI MASCULÍ,CB GRIFEU U10,73505
319,C.T. PRE-INFANTIL FEMENÍ,CB GRIFEU U13,73058
319,C.T. MINI FEMENÍ,CB GRIFEU U11,74061
319,PRE-MINI MIXTE (ESCOLA),ESCOLETA,74302
319,PRE-MINI MIXTE E (COMPETICIO).,ESCOLETA,74301
24,COPA CATALUNYA MASCULINA,C.B GRUP BARNA,70531
24,C.C. SEGONA CATEGORIA MASCULINA,C.B GRUP BARNA B,70544
24,C.C. JÚNIOR MASCULÍ INTERTERRITORIAL,C.B GRUP BARNA A,70528
24,C. T. U17 - JUNIOR MASCULÍ 1R. ANY BCN,C.B GRUP BARNA 1ER ANY,70527
